,Carrier,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
738,American,9,27,6,17.5,17.5,18.95,19.1666666667,207.0,220.0,192.0,-13.0,0.0,1438,2.0,13.0,0,0,,,,,
739,American,5,7,3,10.25,10.1666666667,15.55,15.5833333333,198.0,205.0,187.0,-2.0,5.0,1570,3.0,8.0,0,0,,,,,
740,Southwest,3,19,3,16.3,15.5,17.5333333333,16.9166666667,74.0,85.0,56.0,37.0,48.0,337,6.0,12.0,0,0,7.0,0.0,0.0,0.0,30.0
741,Southwest,8,17,7,10.2333333333,10.1666666667,12.5166666667,12.5,137.0,140.0,126.0,1.0,4.0,842,4.0,7.0,0,0,,,,,
742,American,3,7,5,18.2833333333,17.5,20.05,19.25,106.0,105.0,87.0,48.0,47.0,583,4.0,15.0,0,0,47.0,0.0,1.0,0.0,0.0
743,Southwest,1,7,1,10.35,10.4166666667,11.5166666667,11.6666666667,70.0,75.0,60.0,-9.0,-4.0,437,3.0,7.0,0,0,,,,,
744,Southwest,1,31,4,7.68333333333,7.66666666667,8.6,8.66666666667,55.0,60.0,42.0,-4.0,1.0,258,2.0,11.0,0,0,,,,,
745,American,2,28,4,10.95,11.0,14.05,14.0,126.0,120.0,102.0,3.0,-3.0,732,14.0,10.0,0,0,,,,,
746,American,4,25,5,13.0,12.75,15.6666666667,15.3333333333,160.0,155.0,140.0,20.0,15.0,950,5.0,15.0,0,0,8.0,0.0,5.0,0.0,7.0
747,Southwest,6,13,5,14.9,14.8333333333,15.7833333333,15.9166666667,53.0,65.0,38.0,-8.0,4.0,236,7.0,8.0,0,0,,,,,
748,American,11,3,1,12.8666666667,12.9166666667,14.3333333333,14.6666666667,148.0,165.0,128.0,-20.0,-3.0,868,4.0,16.0,0,0,,,,,
749,Southwest,8,25,1,7.53333333333,7.58333333333,8.85,9.08333333333,79.0,90.0,70.0,-14.0,-3.0,461,3.0,6.0,0,0,,,,,
750,American,12,3,3,19.3166666667,19.25,22.85,22.75,152.0,150.0,115.0,6.0,4.0,987,11.0,26.0,0,0,,,,,
751,American,6,1,7,14.1,13.9166666667,16.2,16.25,126.0,140.0,108.0,-3.0,11.0,802,7.0,11.0,0,0,,,,,
752,American,8,19,2,17.3833333333,17.4166666667,18.6166666667,18.9166666667,74.0,90.0,60.0,-18.0,-2.0,334,4.0,10.0,0,0,,,,,
753,American,6,26,4,15.1666666667,15.1666666667,17.4666666667,17.55,138.0,143.0,116.0,-5.0,0.0,802,4.0,18.0,0,0,,,,,
754,American,4,22,2,10.5,10.5833333333,13.9333333333,13.9166666667,146.0,140.0,123.0,1.0,-5.0,929,7.0,16.0,0,0,,,,,
755,Southwest,7,15,2,19.75,19.8333333333,20.9833333333,21.1666666667,74.0,80.0,55.0,-11.0,-5.0,337,9.0,10.0,0,0,,,,,
756,Southwest,9,18,4,14.5666666667,14.6666666667,15.7,16.0833333333,128.0,145.0,117.0,-23.0,-6.0,852,5.0,6.0,0,0,,,,,
757,Southwest,4,17,4,14.9333333333,14.3333333333,15.1666666667,14.5833333333,74.0,75.0,60.0,35.0,36.0,347,5.0,9.0,0,0,9.0,0.0,0.0,0.0,26.0
758,American,2,19,2,17.65,17.6666666667,18.65,18.8,60.0,68.0,43.0,-9.0,-1.0,247,3.0,14.0,0,0,,,,,
759,American,1,24,4,6.98333333333,7.0,8.3,8.16666666667,79.0,70.0,46.0,8.0,-1.0,237,12.0,21.0,0,0,,,,,
760,American,1,1,2,15.8833333333,15.5833333333,17.5333333333,17.5,99.0,115.0,80.0,2.0,18.0,583,11.0,8.0,0,0,,,,,
761,Southwest,8,7,4,9.86666666667,9.83333333333,11.1,11.5,254.0,280.0,237.0,-24.0,2.0,1984,9.0,8.0,0,0,,,,,
762,Southwest,7,25,5,19.1666666667,18.8333333333,23.9,23.6666666667,164.0,170.0,154.0,14.0,20.0,1210,2.0,8.0,0,0,,,,,
763,American,12,12,5,18.8833333333,18.9166666667,19.9166666667,19.9166666667,62.0,60.0,34.0,0.0,-2.0,193,6.0,22.0,0,0,,,,,
764,American,12,13,6,18.5166666667,18.5833333333,22.3333333333,22.5833333333,169.0,180.0,156.0,-15.0,-4.0,1302,4.0,9.0,0,0,,,,,
765,American,7,22,2,10.5,10.5833333333,15.3333333333,15.75,170.0,190.0,158.0,-25.0,-5.0,1235,3.0,9.0,0,0,,,,,
766,American,7,2,3,15.0833333333,15.0833333333,17.2,17.25,247.0,250.0,219.0,-3.0,0.0,1745,5.0,23.0,0,0,,,,,
767,Southwest,7,27,7,21.6166666667,21.1666666667,22.3166666667,21.9166666667,42.0,45.0,29.0,24.0,27.0,148,5.0,8.0,0,0,2.0,0.0,0.0,0.0,22.0
768,Southwest,5,28,3,15.3833333333,15.5,16.8666666667,17.1666666667,89.0,100.0,77.0,-18.0,-7.0,543,5.0,7.0,0,0,,,,,
769,Southwest,5,2,5,6.91666666667,7.0,8.91666666667,9.41666666667,300.0,325.0,285.0,-30.0,-5.0,2106,4.0,11.0,0,0,,,,,
770,Southwest,12,3,3,14.65,14.6666666667,16.8833333333,17.0833333333,74.0,85.0,58.0,-12.0,-1.0,369,8.0,8.0,0,0,,,,,
771,American,5,20,2,5.91666666667,6.0,8.21666666667,8.33333333333,138.0,140.0,127.0,-7.0,-5.0,1046,2.0,9.0,0,0,,,,,
772,American,11,3,1,16.95,16.9166666667,18.3666666667,18.25,85.0,80.0,61.0,7.0,2.0,448,4.0,20.0,0,0,,,,,
773,American,10,3,5,12.3833333333,12.5833333333,14.5833333333,14.9166666667,312.0,320.0,291.0,-20.0,-12.0,2217,4.0,17.0,0,0,,,,,
774,American,6,16,1,10.15,9.75,11.6833333333,11.25,152.0,150.0,128.0,26.0,24.0,929,7.0,17.0,0,0,24.0,0.0,2.0,0.0,0.0
775,American,3,14,5,0.883333333333,0.916666666667,6.11666666667,6.16666666667,194.0,195.0,176.0,-3.0,-2.0,1515,7.0,11.0,0,0,,,,,
776,Southwest,5,11,7,7.45,7.5,8.68333333333,8.75,74.0,75.0,60.0,-4.0,-3.0,361,5.0,9.0,0,0,,,,,
777,American,3,1,6,12.1,12.0,13.3666666667,13.3333333333,136.0,140.0,115.0,2.0,6.0,806,6.0,15.0,0,0,,,,,
778,Southwest,7,23,3,10.5833333333,10.5833333333,10.7833333333,10.9166666667,132.0,140.0,116.0,-8.0,0.0,872,8.0,8.0,0,0,,,,,
779,American,9,5,5,8.43333333333,8.41666666667,9.56666666667,9.58333333333,68.0,70.0,50.0,-1.0,1.0,334,4.0,14.0,0,0,,,,,
780,Southwest,12,29,1,12.4333333333,12.4166666667,14.2,14.3333333333,166.0,175.0,153.0,-8.0,1.0,1037,6.0,7.0,0,0,,,,,
781,American,9,2,2,7.28333333333,7.25,9.33333333333,9.08333333333,123.0,110.0,98.0,15.0,2.0,631,12.0,13.0,0,0,0.0,0.0,15.0,0.0,0.0
782,Southwest,1,28,1,21.8666666667,21.75,22.7166666667,22.8333333333,51.0,65.0,39.0,-7.0,7.0,236,5.0,7.0,0,0,,,,,
783,American,2,27,3,11.45,11.4166666667,13.7,13.9166666667,195.0,210.0,175.0,-13.0,2.0,1249,6.0,14.0,0,0,,,,,
784,Southwest,11,28,5,19.8,19.8333333333,21.3833333333,21.5833333333,95.0,105.0,84.0,-12.0,-2.0,569,3.0,8.0,0,0,,,,,
785,Southwest,3,4,2,7.78333333333,7.83333333333,8.23333333333,8.33333333333,87.0,90.0,78.0,-6.0,-3.0,496,2.0,7.0,0,0,,,,,
786,Southwest,4,2,3,10.6,10.6666666667,11.65,11.6666666667,183.0,180.0,172.0,-1.0,-4.0,1076,2.0,9.0,0,0,,,,,
787,American,4,10,4,,10.5833333333,,11.5833333333,,120.0,,,,606,,,1,0,,,,,
788,American,4,18,5,20.2,20.25,23.3333333333,23.5833333333,128.0,140.0,113.0,-15.0,-3.0,927,5.0,10.0,0,0,,,,,
789,Southwest,2,1,5,21.05,19.75,23.8,22.5,165.0,165.0,140.0,78.0,78.0,972,5.0,20.0,0,0,14.0,0.0,0.0,0.0,64.0
790,American,8,1,5,5.98333333333,6.0,8.46666666667,8.41666666667,149.0,145.0,132.0,3.0,-1.0,1046,6.0,11.0,0,0,,,,,
791,American,8,10,7,,13.3333333333,,17.8333333333,,210.0,,,,1302,,,1,0,,,,,
792,Southwest,8,24,7,8.3,8.25,8.85,9.08333333333,153.0,170.0,137.0,-14.0,3.0,977,6.0,10.0,0,0,,,,,
793,Southwest,12,24,3,15.5666666667,15.1666666667,17.3833333333,17.1666666667,169.0,180.0,154.0,13.0,24.0,1040,2.0,13.0,0,0,,,,,
794,Southwest,5,2,5,20.15,20.1666666667,0.733333333333,0.916666666667,155.0,165.0,140.0,-11.0,-1.0,1140,4.0,11.0,0,0,,,,,
795,American,5,18,7,15.6333333333,15.5,20.6666666667,20.25,242.0,225.0,200.0,25.0,8.0,1562,4.0,38.0,0,0,8.0,0.0,17.0,0.0,0.0
796,Southwest,7,19,6,19.6666666667,19.6666666667,21.6333333333,21.8333333333,58.0,70.0,43.0,-12.0,0.0,229,6.0,9.0,0,0,,,,,
797,American,8,16,6,8.06666666667,8.16666666667,9.76666666667,9.83333333333,162.0,160.0,137.0,-4.0,-6.0,984,10.0,15.0,0,0,,,,,
798,Southwest,8,7,4,15.55,15.5833333333,16.7,16.8333333333,69.0,75.0,55.0,-8.0,-2.0,389,5.0,9.0,0,0,,,,,
799,American,9,16,2,11.8,11.9166666667,12.75,12.9166666667,57.0,60.0,35.0,-10.0,-7.0,175,11.0,11.0,0,0,,,,,
800,Southwest,7,28,1,8.75,8.66666666667,10.8666666667,10.9166666667,127.0,135.0,116.0,-3.0,5.0,825,5.0,6.0,0,0,,,,,
801,Southwest,6,8,7,9.95,9.83333333333,12.45,12.1666666667,270.0,260.0,252.0,17.0,7.0,1750,4.0,14.0,0,0,7.0,0.0,10.0,0.0,0.0
802,Southwest,1,1,2,15.5166666667,15.25,18.45,18.0,236.0,225.0,225.0,27.0,16.0,1246,3.0,8.0,0,0,16.0,0.0,11.0,0.0,0.0
803,American,12,5,5,17.7833333333,17.8333333333,19.3333333333,19.6666666667,153.0,170.0,126.0,-20.0,-3.0,861,16.0,11.0,0,0,,,,,
804,Southwest,2,1,5,,6.5,,9.41666666667,,115.0,,,,668,,,1,0,,,,,
805,Southwest,8,2,6,16.0666666667,16.0833333333,16.2,16.1666666667,68.0,65.0,57.0,2.0,-1.0,323,2.0,9.0,0,0,,,,,
806,American,5,4,7,,15.4166666667,,19.9833333333,,214.0,,,,1389,,,1,0,,,,,
807,American,10,26,7,20.6833333333,20.0833333333,22.7166666667,21.4166666667,182.0,140.0,115.0,78.0,36.0,678,4.0,63.0,0,0,0.0,0.0,78.0,0.0,0.0
808,Southwest,4,5,6,19.2666666667,18.8333333333,20.35,20.0,65.0,70.0,50.0,21.0,26.0,281,8.0,7.0,0,0,0.0,0.0,0.0,0.0,21.0
809,Southwest,12,25,4,10.75,10.6666666667,14.25,14.5833333333,150.0,175.0,135.0,-20.0,5.0,1262,3.0,12.0,0,0,,,,,
810,American,4,20,7,9.78333333333,9.75,12.1,12.3333333333,139.0,155.0,125.0,-14.0,2.0,978,5.0,9.0,0,0,,,,,
811,American,2,21,4,8.4,8.25,10.9333333333,10.9166666667,332.0,340.0,315.0,1.0,9.0,2288,5.0,12.0,0,0,,,,,
812,Southwest,6,2,1,6.11666666667,6.16666666667,7.2,7.25,65.0,65.0,52.0,-3.0,-3.0,303,7.0,6.0,0,0,,,,,
813,Southwest,7,4,5,8.48333333333,8.5,9.75,9.75,76.0,75.0,54.0,0.0,-1.0,308,9.0,13.0,0,0,,,,,
814,American,4,30,3,6.15,6.25,9.91666666667,10.0833333333,166.0,170.0,148.0,-10.0,-6.0,1197,8.0,10.0,0,0,,,,,
815,Southwest,12,8,1,7.56666666667,7.58333333333,8.56666666667,8.75,120.0,130.0,104.0,-11.0,-1.0,651,6.0,10.0,0,0,,,,,
816,Southwest,1,18,5,6.16666666667,6.0,8.21666666667,8.08333333333,63.0,65.0,52.0,8.0,10.0,307,5.0,6.0,0,0,,,,,
817,Southwest,2,5,2,19.5666666667,17.6666666667,19.5833333333,17.8333333333,61.0,70.0,51.0,105.0,114.0,325,5.0,5.0,0,0,0.0,0.0,0.0,0.0,105.0
818,American,2,5,2,9.18333333333,9.16666666667,11.0666666667,11.0,173.0,170.0,150.0,4.0,1.0,867,5.0,18.0,0,0,,,,,
819,Southwest,8,4,1,12.8833333333,12.9166666667,13.9166666667,14.5,122.0,155.0,110.0,-35.0,-2.0,770,5.0,7.0,0,0,,,,,
820,Southwest,8,19,2,6.4,6.5,6.85,7.33333333333,147.0,170.0,136.0,-29.0,-6.0,1099,4.0,7.0,0,0,,,,,
821,American,1,8,2,12.95,13.0,14.3333333333,14.1666666667,203.0,190.0,177.0,10.0,-3.0,1171,3.0,23.0,0,0,,,,,
822,American,10,6,1,17.0666666667,17.1666666667,20.35,20.5833333333,137.0,145.0,104.0,-14.0,-6.0,740,11.0,22.0,0,0,,,,,
823,American,11,3,1,20.8166666667,20.9166666667,22.15,22.5,80.0,95.0,66.0,-21.0,-6.0,468,3.0,11.0,0,0,,,,,
824,Southwest,8,14,4,7.81666666667,7.83333333333,8.75,8.91666666667,56.0,65.0,44.0,-10.0,-1.0,251,3.0,9.0,0,0,,,,,
825,Southwest,6,26,4,19.7833333333,19.75,20.6833333333,20.6666666667,54.0,55.0,43.0,1.0,2.0,237,2.0,9.0,0,0,,,,,
826,American,1,14,1,7.36666666667,7.41666666667,8.36666666667,8.66666666667,180.0,195.0,163.0,-18.0,-3.0,1235,5.0,12.0,0,0,,,,,
827,Southwest,3,4,2,12.35,12.25,14.3166666667,14.4166666667,238.0,250.0,214.0,-6.0,6.0,1506,6.0,18.0,0,0,,,,,
828,American,12,1,1,19.65,19.5,20.8833333333,21.0,134.0,150.0,119.0,-7.0,9.0,880,4.0,11.0,0,0,,,,,
829,American,7,21,1,8.16666666667,7.75,10.8666666667,10.5833333333,342.0,350.0,310.0,17.0,25.0,2475,9.0,23.0,0,0,17.0,0.0,0.0,0.0,0.0
830,American,9,30,2,19.8,19.0,21.05,20.75,135.0,165.0,103.0,18.0,48.0,719,11.0,21.0,0,0,0.0,18.0,0.0,0.0,0.0
831,Southwest,11,13,4,17.5833333333,17.3333333333,17.9333333333,17.9166666667,81.0,95.0,66.0,1.0,15.0,402,6.0,9.0,0,0,,,,,
832,American,6,24,2,10.85,10.9166666667,11.8833333333,12.0,62.0,65.0,44.0,-7.0,-4.0,247,3.0,15.0,0,0,,,,,
833,Southwest,3,30,7,10.3666666667,10.4166666667,11.5,11.5833333333,68.0,70.0,57.0,-5.0,-3.0,345,3.0,8.0,0,0,,,,,
834,American,4,9,3,,9.25,,11.5,,135.0,,,,802,,,1,0,,,,,
835,American,5,7,3,7.9,7.91666666667,15.95,16.1666666667,303.0,315.0,283.0,-13.0,-1.0,2446,6.0,14.0,0,0,,,,,
836,American,10,25,6,12.3833333333,11.5,21.1166666667,20.1666666667,344.0,340.0,316.0,57.0,53.0,2586,7.0,21.0,0,0,12.0,0.0,4.0,0.0,41.0
837,Southwest,6,27,5,6.21666666667,6.16666666667,7.18333333333,7.25,58.0,65.0,45.0,-4.0,3.0,256,4.0,9.0,0,0,,,,,
838,Southwest,9,22,1,9.58333333333,9.66666666667,11.9166666667,12.0,140.0,140.0,124.0,-5.0,-5.0,895,5.0,11.0,0,0,,,,,
839,American,4,26,6,19.9166666667,19.4166666667,21.0166666667,20.5,66.0,65.0,48.0,31.0,30.0,258,4.0,14.0,0,0,0.0,0.0,1.0,0.0,30.0
840,Southwest,10,23,4,16.6666666667,16.6666666667,0.0333333333333,0.166666666667,262.0,270.0,235.0,-8.0,0.0,2039,6.0,21.0,0,0,,,,,
841,Southwest,4,24,4,18.4333333333,18.4166666667,20.3166666667,20.3333333333,113.0,115.0,102.0,-1.0,1.0,621,4.0,7.0,0,0,,,,,
842,American,1,9,3,6.21666666667,6.25,7.06666666667,7.16666666667,51.0,55.0,38.0,-6.0,-2.0,204,3.0,10.0,0,0,,,,,
843,American,11,17,1,8.15,8.16666666667,12.9666666667,12.9166666667,229.0,225.0,215.0,3.0,-1.0,1666,3.0,11.0,0,0,,,,,
844,American,4,6,7,18.4166666667,18.4166666667,19.65,19.75,74.0,80.0,57.0,-6.0,0.0,337,4.0,13.0,0,0,,,,,
845,American,6,29,7,11.1666666667,10.6666666667,13.0166666667,12.5,111.0,110.0,90.0,31.0,30.0,597,9.0,12.0,0,0,5.0,0.0,1.0,0.0,25.0
846,Southwest,9,26,5,13.95,13.8333333333,14.8666666667,14.75,55.0,55.0,36.0,7.0,7.0,197,3.0,16.0,0,0,,,,,
847,Southwest,10,25,6,7.4,7.5,8.15,8.33333333333,45.0,50.0,34.0,-11.0,-6.0,181,3.0,8.0,0,0,,,,,
848,American,3,24,1,12.1333333333,12.1666666667,14.4166666667,14.25,197.0,185.0,176.0,10.0,-2.0,1162,6.0,15.0,0,0,,,,,
849,Southwest,9,1,1,9.95,10.0,11.5,11.75,93.0,105.0,75.0,-15.0,-3.0,515,6.0,12.0,0,0,,,,,
850,American,6,27,5,12.85,12.9166666667,17.6333333333,18.0,167.0,185.0,150.0,-22.0,-4.0,1242,4.0,13.0,0,0,,,,,
851,Southwest,4,18,5,19.5833333333,19.5,20.8,20.9166666667,73.0,85.0,60.0,-7.0,5.0,405,4.0,9.0,0,0,,,,,
852,Southwest,4,3,4,9.66666666667,9.66666666667,10.7833333333,10.5833333333,67.0,55.0,50.0,12.0,0.0,223,4.0,13.0,0,0,,,,,
853,Southwest,6,11,3,11.55,11.5,13.05,13.25,90.0,105.0,73.0,-12.0,3.0,543,5.0,12.0,0,0,,,,,
854,American,4,21,1,5.98333333333,6.0,7.85,7.83333333333,172.0,170.0,149.0,1.0,-1.0,1062,8.0,15.0,0,0,,,,,
855,American,8,23,6,8.28333333333,8.33333333333,9.66666666667,9.91666666667,83.0,95.0,68.0,-15.0,-3.0,409,5.0,10.0,0,0,,,,,
856,American,12,18,4,15.55,15.25,17.0166666667,16.8333333333,88.0,95.0,76.0,11.0,18.0,468,6.0,6.0,0,0,,,,,
857,Southwest,11,10,1,12.6333333333,12.6666666667,14.1333333333,14.3333333333,90.0,100.0,73.0,-12.0,-2.0,507,6.0,11.0,0,0,,,,,
858,American,4,13,7,21.5333333333,21.0833333333,1.01666666667,0.75,149.0,160.0,135.0,16.0,27.0,1192,4.0,10.0,0,0,0.0,0.0,0.0,0.0,16.0
859,Southwest,8,2,6,8.76666666667,8.75,8.58333333333,8.66666666667,49.0,55.0,34.0,-5.0,1.0,162,4.0,11.0,0,0,,,,,
860,Southwest,8,8,5,7.9,7.91666666667,9.3,9.33333333333,84.0,85.0,68.0,-2.0,-1.0,408,7.0,9.0,0,0,,,,,
861,American,5,27,2,12.3666666667,12.4166666667,17.1166666667,15.75,225.0,140.0,129.0,82.0,-3.0,929,6.0,90.0,0,0,0.0,0.0,82.0,0.0,0.0
862,American,6,10,2,15.7833333333,14.5833333333,17.85,16.8333333333,64.0,75.0,47.0,61.0,72.0,235,6.0,11.0,0,0,29.0,0.0,0.0,0.0,32.0
863,American,6,22,7,6.08333333333,6.16666666667,9.4,9.75,139.0,155.0,121.0,-21.0,-5.0,988,5.0,13.0,0,0,,,,,
864,American,6,3,2,5.88333333333,6.0,11.6666666667,11.8333333333,227.0,230.0,195.0,-10.0,-7.0,1660,10.0,22.0,0,0,,,,,
865,Southwest,1,24,4,13.6,12.5833333333,14.8666666667,13.8333333333,76.0,75.0,57.0,62.0,61.0,345,7.0,12.0,0,0,5.0,0.0,1.0,0.0,56.0
866,Southwest,12,23,2,13.6833333333,13.25,14.6333333333,14.3333333333,57.0,65.0,47.0,18.0,26.0,281,2.0,8.0,0,0,8.0,0.0,0.0,0.0,10.0
867,Southwest,10,9,4,21.2,21.0,22.0333333333,22.0833333333,110.0,125.0,96.0,-3.0,12.0,632,5.0,9.0,0,0,,,,,
868,Southwest,5,9,5,7.73333333333,7.83333333333,10.0333333333,10.1666666667,138.0,140.0,121.0,-8.0,-6.0,834,5.0,12.0,0,0,,,,,
869,American,7,22,2,9.16666666667,9.16666666667,14.1833333333,14.3333333333,181.0,190.0,160.0,-9.0,0.0,1235,9.0,12.0,0,0,,,,,
870,Southwest,9,5,5,7.28333333333,7.16666666667,8.61666666667,8.5,80.0,80.0,59.0,7.0,7.0,391,6.0,15.0,0,0,,,,,
871,American,5,19,1,22.3,21.8333333333,23.2833333333,22.75,119.0,115.0,95.0,32.0,28.0,641,4.0,20.0,0,0,0.0,0.0,4.0,0.0,28.0
872,American,10,22,3,23.05,22.5,0.183333333333,23.6666666667,128.0,130.0,108.0,31.0,33.0,806,4.0,16.0,0,0,0.0,0.0,0.0,0.0,31.0
873,Southwest,5,16,5,10.9666666667,10.8333333333,12.1166666667,11.9166666667,69.0,65.0,49.0,12.0,8.0,226,7.0,13.0,0,0,,,,,
874,American,11,16,7,17.7833333333,16.4166666667,20.0833333333,18.8333333333,138.0,145.0,119.0,75.0,82.0,920,5.0,14.0,0,0,75.0,0.0,0.0,0.0,0.0
875,American,10,11,6,6.26666666667,6.33333333333,11.0333333333,11.3333333333,166.0,180.0,134.0,-18.0,-4.0,1171,8.0,24.0,0,0,,,,,
876,American,10,8,3,14.35,14.4166666667,18.2833333333,18.25,176.0,170.0,147.0,2.0,-4.0,1192,12.0,17.0,0,0,,,,,
877,Southwest,10,22,3,16.5333333333,16.3333333333,21.6333333333,17.6666666667,,80.0,,,12.0,359,4.0,6.0,0,1,,,,,
878,American,2,16,6,10.6833333333,10.6666666667,,13.5833333333,,115.0,,,1.0,641,,12.0,0,1,,,,,
879,Southwest,8,19,2,19.0166666667,19.0833333333,21.2166666667,21.5,132.0,145.0,115.0,-17.0,-4.0,866,6.0,11.0,0,0,,,,,
880,Southwest,10,9,4,15.5666666667,15.5833333333,21.05,21.3333333333,209.0,225.0,198.0,-17.0,-1.0,1751,5.0,6.0,0,0,,,,,
881,American,12,10,3,9.76666666667,9.83333333333,13.05,13.3333333333,137.0,150.0,125.0,-17.0,-4.0,1017,3.0,9.0,0,0,,,,,
882,American,9,11,4,12.9666666667,13.0833333333,14.15,14.0833333333,71.0,60.0,44.0,4.0,-7.0,190,19.0,8.0,0,0,,,,,
883,Southwest,7,23,3,14.0833333333,14.0,15.2333333333,15.0,69.0,60.0,42.0,14.0,5.0,256,10.0,17.0,0,0,,,,,
884,American,3,6,4,,14.3333333333,,15.5,,190.0,,,,1205,,,1,0,,,,,
885,Southwest,11,28,5,15.5833333333,15.5833333333,16.8333333333,16.8333333333,75.0,75.0,62.0,0.0,0.0,336,3.0,10.0,0,0,,,,,
886,Southwest,12,25,4,15.0,15.0,15.9333333333,16.0,56.0,60.0,44.0,-4.0,0.0,239,6.0,6.0,0,0,,,,,
887,Southwest,7,1,2,19.05,19.0,19.95,20.0,54.0,60.0,42.0,-3.0,3.0,239,4.0,8.0,0,0,,,,,
888,Southwest,8,7,4,22.55,21.0,23.45,22.0833333333,54.0,65.0,44.0,82.0,93.0,296,2.0,8.0,0,0,73.0,0.0,0.0,0.0,9.0
889,American,9,5,5,15.55,15.5833333333,18.85,19.0833333333,138.0,150.0,119.0,-14.0,-2.0,887,8.0,11.0,0,0,,,,,
890,Southwest,11,7,5,13.1333333333,12.8333333333,15.4666666667,15.4166666667,80.0,95.0,63.0,3.0,18.0,487,4.0,13.0,0,0,,,,,
891,Southwest,5,1,4,6.5,6.5,7.33333333333,7.33333333333,50.0,50.0,35.0,0.0,0.0,189,4.0,11.0,0,0,,,,,
892,Southwest,5,15,4,6.56666666667,6.5,9.23333333333,9.33333333333,160.0,170.0,150.0,-6.0,4.0,1093,3.0,7.0,0,0,,,,,
893,Southwest,10,15,3,21.1666666667,21.25,22.45,22.6666666667,77.0,85.0,67.0,-13.0,-5.0,480,4.0,6.0,0,0,,,,,
894,Southwest,12,10,3,,15.3333333333,,16.4166666667,,65.0,,,,296,,,1,0,,,,,
895,Southwest,11,11,2,14.55,14.4166666667,15.55,15.5,60.0,65.0,47.0,3.0,8.0,293,7.0,6.0,0,0,,,,,
896,American,8,2,6,11.3166666667,11.4166666667,12.4,12.75,65.0,80.0,51.0,-21.0,-6.0,334,2.0,12.0,0,0,,,,,
897,American,3,29,6,12.2166666667,11.0,15.4333333333,14.0,133.0,120.0,113.0,86.0,73.0,732,8.0,12.0,0,0,73.0,0.0,13.0,0.0,0.0
898,American,6,2,1,10.1166666667,10.1666666667,12.7,12.25,215.0,185.0,158.0,27.0,-3.0,1192,37.0,20.0,0,0,0.0,0.0,27.0,0.0,0.0
899,American,7,8,2,13.1833333333,12.3333333333,14.4666666667,13.5833333333,197.0,195.0,174.0,53.0,51.0,1345,4.0,19.0,0,0,51.0,0.0,2.0,0.0,0.0
900,Southwest,11,8,6,14.45,14.5,16.7166666667,17.0,76.0,90.0,61.0,-17.0,-3.0,487,6.0,9.0,0,0,,,,,
901,American,11,24,1,7.83333333333,7.91666666667,9.43333333333,10.0,96.0,125.0,79.0,-34.0,-5.0,583,6.0,11.0,0,0,,,,,
902,American,11,7,5,9.11666666667,9.16666666667,10.3833333333,10.5833333333,196.0,205.0,177.0,-12.0,-3.0,1231,3.0,16.0,0,0,,,,,
903,Southwest,11,16,7,20.4,20.1666666667,22.8666666667,22.6666666667,88.0,90.0,75.0,12.0,14.0,533,5.0,8.0,0,0,,,,,
904,American,11,22,6,7.0,7.08333333333,9.8,9.83333333333,108.0,105.0,89.0,-2.0,-5.0,647,7.0,12.0,0,0,,,,,
905,Southwest,12,26,5,,7.66666666667,,10.5,,110.0,,,,632,,,1,0,,,,,
906,Southwest,9,10,3,17.6333333333,16.5833333333,18.5666666667,17.6666666667,56.0,65.0,45.0,54.0,63.0,291,2.0,9.0,0,0,0.0,0.0,0.0,0.0,54.0
907,American,11,7,5,14.5666666667,14.5833333333,17.6333333333,17.5,124.0,115.0,84.0,8.0,-1.0,641,30.0,10.0,0,0,,,,,
908,American,2,4,1,18.45,18.5,21.8666666667,21.8333333333,385.0,380.0,337.0,2.0,-3.0,2454,9.0,39.0,0,0,,,,,
909,American,5,29,4,12.5333333333,12.6666666667,14.05,14.1666666667,151.0,150.0,114.0,-7.0,-8.0,733,22.0,15.0,0,0,,,,,
910,Southwest,9,25,4,13.1666666667,13.0833333333,14.4666666667,14.5833333333,78.0,90.0,65.0,-7.0,5.0,397,4.0,9.0,0,0,,,,,
911,Southwest,10,27,1,10.45,10.3333333333,11.2333333333,11.25,107.0,115.0,94.0,-1.0,7.0,588,5.0,8.0,0,0,,,,,
912,American,7,25,5,7.68333333333,7.66666666667,10.0333333333,10.25,201.0,215.0,182.0,-13.0,1.0,1389,3.0,16.0,0,0,,,,,
913,Southwest,3,15,6,17.8666666667,16.1666666667,19.7166666667,18.0833333333,231.0,235.0,218.0,98.0,102.0,1497,4.0,9.0,0,0,8.0,0.0,0.0,0.0,90.0
914,Southwest,7,11,5,19.1833333333,18.0,21.5666666667,20.3333333333,143.0,140.0,120.0,74.0,71.0,787,3.0,20.0,0,0,0.0,0.0,3.0,0.0,71.0
915,American,8,25,1,9.86666666667,9.91666666667,10.8,11.0,56.0,65.0,43.0,-12.0,-3.0,258,5.0,8.0,0,0,,,,,
916,Southwest,2,18,1,15.15,15.1666666667,16.15,16.3333333333,60.0,70.0,48.0,-11.0,-1.0,325,5.0,7.0,0,0,,,,,
